zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
48229,42.25087,-83.14284,Ecorse,MI,Michigan,True,,9432.0,1300.4,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit
48230,42.38324,-82.92332,Grosse Pointe,MI,Michigan,True,,16359.0,1956.2,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Toronto
48234,42.43127,-83.03958,Detroit,MI,Michigan,True,,34307.0,1691.0,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit
48235,42.42704,-83.1948,Detroit,MI,Michigan,True,,46450.0,2869.1,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit
48236,42.42502,-82.89655,Grosse Pointe,MI,Michigan,True,,29492.0,1524.5,26163,Wayne,"{""26163"": ""99.74"", ""26099"": ""0.26""}",Wayne|Macomb,26163|26099,False,False,America/Detroit
48237,42.46494,-83.18237,Oak Park,MI,Michigan,True,,29726.0,2222.9,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48238,42.39627,-83.14133,Detroit,MI,Michigan,True,,25038.0,1791.5,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit
48239,42.37587,-83.28466,Redford,MI,Michigan,True,,36364.0,1443.4,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit
48240,42.42445,-83.30128,Redford,MI,Michigan,True,,16978.0,1751.1,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit
48301,42.54444,-83.28284,Bloomfield Hills,MI,Michigan,True,,14796.0,774.0,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48302,42.58569,-83.29526,Bloomfield Hills,MI,Michigan,True,,15964.0,557.8,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48304,42.58765,-83.23463,Bloomfield Hills,MI,Michigan,True,,16237.0,554.4,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48306,42.72323,-83.14914,Rochester,MI,Michigan,True,,27334.0,464.1,26125,Oakland,"{""26125"": ""98.66"", ""26099"": ""1.34""}",Oakland|Macomb,26125|26099,False,False,America/Detroit
48307,42.65958,-83.12322,Rochester,MI,Michigan,True,,43674.0,1099.0,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48309,42.65864,-83.18367,Rochester,MI,Michigan,True,,30215.0,754.9,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48310,42.56436,-83.06782,Sterling Heights,MI,Michigan,True,,43545.0,1987.2,26099,Macomb,"{""26099"": ""100""}",Macomb,26099,False,False,America/Detroit
48312,42.55846,-83.00941,Sterling Heights,MI,Michigan,True,,34882.0,1197.2,26099,Macomb,"{""26099"": ""100""}",Macomb,26099,False,False,America/Detroit
48313,42.59956,-83.00153,Sterling Heights,MI,Michigan,True,,33467.0,1422.6,26099,Macomb,"{""26099"": ""100""}",Macomb,26099,False,False,America/Detroit
48314,42.60989,-83.05431,Sterling Heights,MI,Michigan,True,,20582.0,1031.5,26099,Macomb,"{""26099"": ""100""}",Macomb,26099,False,False,America/Detroit
48315,42.6729,-82.99631,Utica,MI,Michigan,True,,27662.0,836.4,26099,Macomb,"{""26099"": ""100""}",Macomb,26099,False,False,America/Detroit
48316,42.69064,-83.0568,Utica,MI,Michigan,True,,27858.0,965.8,26099,Macomb,"{""26099"": ""100""}",Macomb,26099,False,False,America/Detroit
48317,42.64676,-83.05315,Utica,MI,Michigan,True,,28651.0,910.5,26099,Macomb,"{""26099"": ""100""}",Macomb,26099,False,False,America/Detroit
48320,42.61261,-83.33801,Keego Harbor,MI,Michigan,True,,4933.0,1756.0,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48322,42.54215,-83.38137,West Bloomfield,MI,Michigan,True,,32608.0,1070.9,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48323,42.57032,-83.37617,West Bloomfield,MI,Michigan,True,,17128.0,758.7,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48324,42.59614,-83.39263,West Bloomfield,MI,Michigan,True,,17830.0,808.4,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48326,42.67577,-83.25332,Auburn Hills,MI,Michigan,True,,22352.0,501.1,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48327,42.64421,-83.41415,Waterford,MI,Michigan,True,,21937.0,747.2,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48328,42.64382,-83.35626,Waterford,MI,Michigan,True,,26476.0,1128.5,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48329,42.68839,-83.38888,Waterford,MI,Michigan,True,,24400.0,924.5,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48331,42.50399,-83.40853,Farmington,MI,Michigan,True,,21372.0,888.1,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48334,42.50667,-83.34946,Farmington,MI,Michigan,True,,19107.0,821.1,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48335,42.46285,-83.40199,Farmington,MI,Michigan,True,,22998.0,1178.8,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48336,42.4631,-83.34727,Farmington,MI,Michigan,True,,25913.0,1100.6,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48340,42.67083,-83.29099,Pontiac,MI,Michigan,True,,25387.0,1311.7,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48341,42.62781,-83.29636,Pontiac,MI,Michigan,True,,18020.0,1089.6,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48342,42.64337,-83.27435,Pontiac,MI,Michigan,True,,16652.0,1123.3,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48346,42.72155,-83.42304,Clarkston,MI,Michigan,True,,23776.0,511.3,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48348,42.76696,-83.40128,Clarkston,MI,Michigan,True,,24605.0,286.9,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48350,42.74084,-83.53218,Davisburg,MI,Michigan,True,,7242.0,117.5,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48353,42.64765,-83.71682,Hartland,MI,Michigan,True,,6753.0,194.6,26093,Livingston,"{""26093"": ""100""}",Livingston,26093,False,False,America/Detroit
48356,42.65507,-83.58926,Highland,MI,Michigan,True,,8743.0,239.1,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48357,42.65606,-83.64388,Highland,MI,Michigan,True,,8347.0,274.0,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48359,42.72202,-83.27878,Lake Orion,MI,Michigan,True,,9800.0,351.5,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48360,42.74934,-83.269,Lake Orion,MI,Michigan,True,,12768.0,417.1,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48362,42.78226,-83.26969,Lake Orion,MI,Michigan,True,,15833.0,617.5,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48363,42.77285,-83.1618,Oakland,MI,Michigan,True,,7049.0,134.8,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48367,42.84283,-83.14145,Leonard,MI,Michigan,True,,4697.0,77.3,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48370,42.84124,-83.20084,Oxford,MI,Michigan,True,,1901.0,61.4,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48371,42.84121,-83.29086,Oxford,MI,Michigan,True,,25463.0,229.8,26125,Oakland,"{""26125"": ""98.63"", ""26087"": ""1.37""}",Oakland|Lapeer,26125|26087,False,False,America/Detroit
48374,42.47081,-83.52386,Novi,MI,Michigan,True,,16589.0,704.3,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48375,42.46482,-83.46335,Novi,MI,Michigan,True,,22041.0,991.4,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48377,42.50648,-83.47275,Novi,MI,Michigan,True,,16735.0,672.5,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48380,42.58073,-83.66216,Milford,MI,Michigan,True,,7435.0,113.1,26125,Oakland,"{""26125"": ""76.7"", ""26093"": ""23.3""}",Oakland|Livingston,26125|26093,False,False,America/Detroit
48381,42.56168,-83.5942,Milford,MI,Michigan,True,,13481.0,259.6,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48382,42.59073,-83.50585,Commerce Township,MI,Michigan,True,,23581.0,553.1,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48383,42.65789,-83.53215,White Lake,MI,Michigan,True,,13013.0,337.5,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48386,42.65786,-83.47527,White Lake,MI,Michigan,True,,18341.0,426.0,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48390,42.55142,-83.47637,Walled Lake,MI,Michigan,True,,23880.0,736.6,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48393,42.52113,-83.54507,Wixom,MI,Michigan,True,,17054.0,496.8,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,False,False,America/Detroit
48401,43.3527,-82.66725,Applegate,MI,Michigan,True,,1453.0,16.9,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48411,42.93608,-83.53083,Atlas,MI,Michigan,True,,123.0,78.9,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48412,43.06287,-83.17079,Attica,MI,Michigan,True,,5000.0,38.6,26087,Lapeer,"{""26087"": ""100""}",Lapeer,26087,False,False,America/Detroit
48413,43.80193,-82.99474,Bad Axe,MI,Michigan,True,,7231.0,20.3,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48414,42.86178,-84.07879,Bancroft,MI,Michigan,True,,2610.0,31.3,26155,Shiawassee,"{""26155"": ""100""}",Shiawassee,26155,False,False,America/Detroit
48415,43.27114,-83.80094,Birch Run,MI,Michigan,True,,9107.0,53.8,26145,Saginaw,"{""26145"": ""96.54"", ""26049"": ""1.83"", ""26157"": ""1.64""}",Saginaw|Genesee|Tuscola,26145|26049|26157,False,False,America/Detroit
48416,43.21671,-82.98451,Brown City,MI,Michigan,True,,5179.0,17.8,26151,Sanilac,"{""26151"": ""62.2"", ""26087"": ""32.95"", ""26147"": ""4.86""}",Sanilac|Lapeer|St. Clair,26151|26087|26147,False,False,America/Detroit
48417,43.26049,-83.93595,Burt,MI,Michigan,True,,2691.0,42.1,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48418,42.80426,-83.97019,Byron,MI,Michigan,True,,3926.0,39.1,26155,Shiawassee,"{""26155"": ""60.02"", ""26049"": ""30.45"", ""26093"": ""9.53""}",Shiawassee|Genesee|Livingston,26155|26049|26093,False,False,America/Detroit
48419,43.42927,-82.65461,Carsonville,MI,Michigan,True,,2282.0,11.4,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48420,43.17959,-83.71417,Clio,MI,Michigan,True,,21380.0,127.9,26049,Genesee,"{""26049"": ""97.31"", ""26157"": ""2.57"", ""26145"": ""0.13""}",Genesee|Tuscola|Saginaw,26049|26157|26145,False,False,America/Detroit
48421,43.1537,-83.39208,Columbiaville,MI,Michigan,True,,6259.0,59.3,26087,Lapeer,"{""26087"": ""97.67"", ""26049"": ""2.33""}",Lapeer|Genesee,26087|26049,False,False,America/Detroit
48422,43.26263,-82.65059,Croswell,MI,Michigan,True,,6571.0,26.4,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48423,43.0398,-83.51346,Davison,MI,Michigan,True,,31859.0,187.5,26049,Genesee,"{""26049"": ""99.88"", ""26087"": ""0.12""}",Genesee|Lapeer,26049|26087,False,False,America/Detroit
48426,43.51006,-83.05897,Decker,MI,Michigan,True,,1007.0,9.9,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48427,43.53798,-82.72406,Deckerville,MI,Michigan,True,,2754.0,11.0,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48428,42.93844,-83.14816,Dryden,MI,Michigan,True,,5281.0,59.6,26087,Lapeer,"{""26087"": ""99.8"", ""26125"": ""0.2""}",Lapeer|Oakland,26087|26125,False,False,America/Detroit
48429,42.9068,-84.00369,Durand,MI,Michigan,True,,8937.0,63.6,26155,Shiawassee,"{""26155"": ""97.48"", ""26049"": ""2.52""}",Shiawassee|Genesee,26155|26049,False,False,America/Detroit
48430,42.75837,-83.74277,Fenton,MI,Michigan,True,,35948.0,167.2,26049,Genesee,"{""26049"": ""59.58"", ""26093"": ""37.43"", ""26125"": ""2.99""}",Genesee|Livingston|Oakland,26049|26093|26125,False,False,America/Detroit
48432,43.89911,-82.97668,Filion,MI,Michigan,True,,600.0,6.9,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48433,43.07575,-83.86625,Flushing,MI,Michigan,True,,25000.0,173.8,26049,Genesee,"{""26049"": ""99.75"", ""26155"": ""0.25""}",Genesee|Shiawassee,26049|26155,False,False,America/Detroit
48434,43.66187,-82.61168,Forestville,MI,Michigan,True,,89.0,62.9,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48435,43.24828,-83.35811,Fostoria,MI,Michigan,True,,1940.0,29.9,26157,Tuscola,"{""26157"": ""57.13"", ""26087"": ""42.87""}",Tuscola|Lapeer,26157|26087,False,False,America/Detroit
48436,42.86708,-83.87327,Gaines,MI,Michigan,True,,3795.0,46.0,26049,Genesee,"{""26049"": ""96.81"", ""26155"": ""3.19""}",Genesee|Shiawassee,26049|26155,False,False,America/Detroit
48437,43.11231,-83.61542,Genesee,MI,Michigan,True,,783.0,511.9,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48438,42.91236,-83.47688,Goodrich,MI,Michigan,True,,6805.0,81.7,26049,Genesee,"{""26049"": ""84.06"", ""26087"": ""15.94""}",Genesee|Lapeer,26049|26087,False,False,America/Detroit
48439,42.91681,-83.62911,Grand Blanc,MI,Michigan,True,,48754.0,355.8,26049,Genesee,"{""26049"": ""99.27"", ""26125"": ""0.73""}",Genesee|Oakland,26049|26125,False,False,America/Detroit
48440,42.95066,-83.41234,Hadley,MI,Michigan,True,,89.0,50.9,26087,Lapeer,"{""26087"": ""100""}",Lapeer,26087,False,False,America/Detroit
48441,43.8062,-82.71738,Harbor Beach,MI,Michigan,True,,4041.0,15.4,26063,Huron,"{""26063"": ""98.87"", ""26151"": ""1.13""}",Huron|Sanilac,26063|26151,False,False,America/Detroit
48442,42.79164,-83.60347,Holly,MI,Michigan,True,,21228.0,95.9,26125,Oakland,"{""26125"": ""93.05"", ""26049"": ""5.77"", ""26093"": ""1.18""}",Oakland|Genesee|Livingston,26125|26049|26093,False,False,America/Detroit
48444,43.06499,-83.05511,Imlay City,MI,Michigan,True,,9730.0,46.5,26087,Lapeer,"{""26087"": ""99.22"", ""26147"": ""0.78""}",Lapeer|St. Clair,26087|26147,False,False,America/Detroit
48445,43.95158,-82.98696,Kinde,MI,Michigan,True,,1245.0,8.6,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48446,43.05355,-83.33761,Lapeer,MI,Michigan,True,,31014.0,99.1,26087,Lapeer,"{""26087"": ""100""}",Lapeer,26087,False,False,America/Detroit
48449,42.9949,-83.94622,Lennon,MI,Michigan,True,,2855.0,43.1,26155,Shiawassee,"{""26155"": ""60.34"", ""26049"": ""39.66""}",Shiawassee|Genesee,26155|26049,False,False,America/Detroit
48450,43.25872,-82.54203,Lexington,MI,Michigan,True,,4511.0,78.3,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48451,42.80266,-83.81948,Linden,MI,Michigan,True,,14988.0,171.3,26049,Genesee,"{""26049"": ""94.59"", ""26093"": ""5.41""}",Genesee|Livingston,26049|26093,False,False,America/Detroit
48453,43.34412,-83.03193,Marlette,MI,Michigan,True,,5153.0,18.6,26151,Sanilac,"{""26151"": ""89.9"", ""26157"": ""5.29"", ""26087"": ""4.82""}",Sanilac|Tuscola|Lapeer,26151|26157|26087,False,False,America/Detroit
48454,43.19918,-82.81951,Melvin,MI,Michigan,True,,1187.0,15.2,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48455,42.93886,-83.2892,Metamora,MI,Michigan,True,,7924.0,47.0,26087,Lapeer,"{""26087"": ""100""}",Lapeer,26087,False,False,America/Detroit
48456,43.67026,-82.75953,Minden City,MI,Michigan,True,,777.0,6.5,26151,Sanilac,"{""26151"": ""85.9"", ""26063"": ""14.1""}",Sanilac|Huron,26151|26063,False,False,America/Detroit
48457,43.18943,-83.89564,Montrose,MI,Michigan,True,,8118.0,71.4,26049,Genesee,"{""26049"": ""82.82"", ""26145"": ""17.18""}",Genesee|Saginaw,26049|26145,False,False,America/Detroit
48458,43.12225,-83.68221,Mount Morris,MI,Michigan,True,,18410.0,202.6,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48460,43.1282,-83.98722,New Lothrop,MI,Michigan,True,,2356.0,27.0,26155,Shiawassee,"{""26155"": ""63.43"", ""26145"": ""36.57""}",Shiawassee|Saginaw,26155|26145,False,False,America/Detroit
48461,43.204,-83.20452,North Branch,MI,Michigan,True,,8239.0,38.0,26087,Lapeer,"{""26087"": ""100""}",Lapeer,26087,False,False,America/Detroit
48462,42.8489,-83.42665,Ortonville,MI,Michigan,True,,13860.0,112.3,26125,Oakland,"{""26125"": ""94.6"", ""26087"": ""4.44"", ""26049"": ""0.96""}",Oakland|Lapeer|Genesee,26125|26087|26049,False,False,America/Detroit
48463,43.16587,-83.52301,Otisville,MI,Michigan,True,,4445.0,49.1,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48464,43.21906,-83.42104,Otter Lake,MI,Michigan,True,,2157.0,44.6,26087,Lapeer,"{""26087"": ""78.17"", ""26157"": ""13.63"", ""26049"": ""8.2""}",Lapeer|Tuscola|Genesee,26087|26157|26049,False,False,America/Detroit
48465,43.6146,-82.70806,Palms,MI,Michigan,True,,702.0,6.6,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48466,43.27695,-82.81672,Peck,MI,Michigan,True,,1473.0,15.5,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48467,44.00834,-82.98494,Port Austin,MI,Michigan,True,,2127.0,12.9,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48468,43.94225,-82.78773,Port Hope,MI,Michigan,True,,1088.0,6.6,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48469,43.43925,-82.5583,Port Sanilac,MI,Michigan,True,,1213.0,59.4,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48470,43.73254,-82.75783,Ruth,MI,Michigan,True,,743.0,7.2,26063,Huron,"{""26063"": ""100""}",Huron,26063,False,False,America/Detroit
48471,43.41814,-82.85228,Sandusky,MI,Michigan,True,,5341.0,20.4,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48472,43.51347,-82.95538,Snover,MI,Michigan,True,,1731.0,8.8,26151,Sanilac,"{""26151"": ""100""}",Sanilac,26151,False,False,America/Detroit
48473,42.93991,-83.82618,Swartz Creek,MI,Michigan,True,,22022.0,144.2,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48475,43.67062,-82.93945,Ubly,MI,Michigan,True,,2519.0,9.0,26063,Huron,"{""26063"": ""66.74"", ""26151"": ""33.26""}",Huron|Sanilac,26063|26151,False,False,America/Detroit
48476,42.9385,-84.02992,Vernon,MI,Michigan,True,,471.0,684.1,26155,Shiawassee,"{""26155"": ""100""}",Shiawassee,26155,False,False,America/Detroit
48502,43.01359,-83.68855,Flint,MI,Michigan,True,,1152.0,1125.7,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48503,43.01179,-83.6885,Flint,MI,Michigan,True,,26466.0,1245.3,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48504,43.05734,-83.74982,Flint,MI,Michigan,True,,26804.0,669.2,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48505,43.07042,-83.68744,Flint,MI,Michigan,True,,20327.0,624.9,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48506,43.06784,-83.62161,Flint,MI,Michigan,True,,28915.0,590.1,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48507,42.96539,-83.71547,Flint,MI,Michigan,True,,30760.0,570.1,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48509,43.02616,-83.60528,Burton,MI,Michigan,True,,9351.0,407.5,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48519,42.98752,-83.60693,Burton,MI,Michigan,True,,6984.0,349.1,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48529,42.97245,-83.6618,Burton,MI,Michigan,True,,9424.0,736.8,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48532,43.01239,-83.79085,Flint,MI,Michigan,True,,20270.0,511.3,26049,Genesee,"{""26049"": ""100""}",Genesee,26049,False,False,America/Detroit
48601,43.40416,-83.89375,Saginaw,MI,Michigan,True,,34793.0,128.0,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48602,43.41969,-83.97466,Saginaw,MI,Michigan,True,,30199.0,1489.0,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48603,43.46313,-84.02967,Saginaw,MI,Michigan,True,,26623.0,561.4,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48604,43.49444,-83.96255,Saginaw,MI,Michigan,True,,12307.0,190.6,26145,Saginaw,"{""26145"": ""98.81"", ""26017"": ""1.19""}",Saginaw|Bay,26145|26017,False,False,America/Detroit
48607,43.43177,-83.9338,Saginaw,MI,Michigan,True,,1556.0,673.1,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48609,43.38736,-84.08797,Saginaw,MI,Michigan,True,,12422.0,107.6,26145,Saginaw,"{""26145"": ""100""}",Saginaw,26145,False,False,America/Detroit
48610,44.12834,-84.17435,Alger,MI,Michigan,True,,2760.0,9.1,26011,Arenac,"{""26011"": ""39.05"", ""26129"": ""38.01"", ""26051"": ""22.93""}",Arenac|Ogemaw|Gladwin,26011|26129|26051,False,False,America/Detroit
48611,43.63183,-84.09311,Auburn,MI,Michigan,True,,6611.0,66.5,26017,Bay,"{""26017"": ""100""}",Bay,26017,False,False,America/Detroit
48612,43.88113,-84.43196,Beaverton,MI,Michigan,True,,8772.0,28.0,26051,Gladwin,"{""26051"": ""98.48"", ""26111"": ""1.52""}",Gladwin|Midland,26051|26111,False,False,America/Detroit
48613,43.9532,-84.16778,Bentley,MI,Michigan,True,,983.0,6.3,26017,Bay,"{""26017"": ""91.36"", ""26051"": ""8.64""}",Bay|Gladwin,26017|26051,False,False,America/Detroit
48614,43.25053,-84.3025,Brant,MI,Michigan,True,,1425.0,15.5,26145,Saginaw,"{""26145"": ""98.11"", ""26057"": ""1.89""}",Saginaw|Gratiot,26145|26057,False,False,America/Detroit
48615,43.42948,-84.47145,Breckenridge,MI,Michigan,True,,2729.0,18.3,26057,Gratiot,"{""26057"": ""71.81"", ""26111"": ""28.19""}",Gratiot|Midland,26057|26111,False,False,America/Detroit
48616,43.19288,-84.11164,Chesaning,MI,Michigan,True,,7321.0,35.1,26145,Saginaw,"{""26145"": ""99.75"", ""26155"": ""0.25""}",Saginaw|Shiawassee,26145|26155,False,False,America/Detroit
48617,43.84684,-84.71585,Clare,MI,Michigan,True,,9242.0,25.7,26035,Clare,"{""26035"": ""77.87"", ""26073"": ""22.13""}",Clare|Isabella,26035|26073,False,False,America/Detroit
48618,43.73725,-84.56022,Coleman,MI,Michigan,True,,5049.0,18.8,26111,Midland,"{""26111"": ""84.33"", ""26073"": ""12.65"", ""26051"": ""3.02""}",Midland|Isabella|Gladwin,26111|26073|26051,False,False,America/Detroit
48619,44.82455,-84.03134,Comins,MI,Michigan,True,,549.0,2.7,26135,Oscoda,"{""26135"": ""89.03"", ""26119"": ""10.97""}",Oscoda|Montmorency,26135|26119,False,False,America/Detroit
48621,44.72406,-83.99442,Fairview,MI,Michigan,True,,1149.0,7.9,26135,Oscoda,"{""26135"": ""100""}",Oscoda,26135,False,False,America/Detroit
48622,43.84005,-84.88039,Farwell,MI,Michigan,True,,5838.0,23.7,26035,Clare,"{""26035"": ""82.44"", ""26073"": ""17.56""}",Clare|Isabella,26035|26073,False,False,America/Detroit
48623,43.51988,-84.13557,Freeland,MI,Michigan,True,,13662.0,71.4,26145,Saginaw,"{""26145"": ""88.06"", ""26111"": ""7.48"", ""26017"": ""4.46""}",Saginaw|Midland|Bay,26145|26111|26017,False,False,America/Detroit
48624,44.06207,-84.46659,Gladwin,MI,Michigan,True,,15837.0,18.0,26051,Gladwin,"{""26051"": ""91.68"", ""26035"": ""6.07"", ""26143"": ""1.28"", ""26129"": ""0.97""}",Gladwin|Clare|Roscommon|Ogemaw,26051|26035|26143|26129,False,False,America/Detroit
48625,44.05402,-84.83132,Harrison,MI,Michigan,True,,13104.0,21.0,26035,Clare,"{""26035"": ""100""}",Clare,26035,False,False,America/Detroit
48626,43.42214,-84.22535,Hemlock,MI,Michigan,True,,5847.0,35.4,26145,Saginaw,"{""26145"": ""92.04"", ""26111"": ""7.96""}",Saginaw|Midland,26145|26111,False,False,America/Detroit
48627,44.46165,-84.74959,Higgins Lake,MI,Michigan,True,,131.0,233.0,26143,Roscommon,"{""26143"": ""100""}",Roscommon,26143,False,False,America/Detroit
48628,43.7835,-84.32883,Hope,MI,Michigan,True,,2281.0,26.6,26111,Midland,"{""26111"": ""86.27"", ""26051"": ""13.73""}",Midland|Gladwin,26111|26051,False,False,America/Detroit
48629,44.31164,-84.77662,Houghton Lake,MI,Michigan,True,,7551.0,36.3,26143,Roscommon,"{""26143"": ""100""}",Roscommon,26143,False,False,America/Detroit
48630,44.32478,-84.77246,Houghton Lake Heights,MI,Michigan,True,,42.0,169.9,26143,Roscommon,"{""26143"": ""100""}",Roscommon,26143,False,False,America/Detroit
48631,43.68516,-84.001,Kawkawlin,MI,Michigan,True,,4188.0,48.8,26017,Bay,"{""26017"": ""100""}",Bay,26017,False,False,America/Detroit
48632,43.85751,-85.02182,Lake,MI,Michigan,True,,5311.0,16.2,26035,Clare,"{""26035"": ""74.46"", ""26073"": ""23.73"", ""26133"": ""1.81""}",Clare|Isabella|Osceola,26035|26073|26133,False,False,America/Detroit
